"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20210703","도심권","용산구","12","7","0.024","0.012","0.2","0.002"
"20210703","서북권","은평구","7","5","0.035","0.006","0.2","0.002"
"20210703","서북권","서대문구","5","6","0.032","0.006","0.2","0.003"
"20210703","서북권","마포구","13","7","0.03","0.012","0.3","0.002"
"20210703","동북권","광진구","13","7","0.025","0.01","0.3","0.003"
"20210703","동북권","성동구","13","8","0.032","0.01","0.3","0.003"
"20210703","동북권","중랑구","13","8","0.034","0.007","0.2","0.002"
"20210703","동북권","동대문구","14","8","0.033","0.009","0.2","0.002"
"20210703","동북권","성북구","12","4","0.029","0.013","0.5","0.002"
"20210703","동북권","도봉구","13","3","0.03","0.005","0.2","0.003"
"20210703","동북권","강북구","13","8","0.027","0.008","0.2","0.002"
"20210703","동북권","노원구","13","9","0.032","0.005","0.3","0.002"
"20210703","서남권","강서구","12","8","0.028","0.025","0.3","0.002"
"20210703","서남권","구로구","11","6","0.03","0.013","0.3","0.003"
"20210703","서남권","영등포구","15","9","0.027","0.016","0.4","0.002"
"20210703","서남권","동작구","17","9","0.025","0.012","0.3","0.002"
"20210703","서남권","관악구","16","8","0.031","0.015","0.3","0.003"
"20210703","서남권","금천구","16","10","0.033","0.008","0.3","0.003"
"20210703","서남권","양천구","15","9","0.027","0.012","0.3","0.003"
"20210703","동남권","강남구","16","8","0.027","0.013","0.3","0.003"
"20210703","동남권","서초구","15","2","0.027","0.015","0.3","0.003"
"20210703","동남권","송파구","14","8","0.032","0.011","0.3","0.002"
"20210703","동남권","강동구","13","9","0.023","0.008","0.3","0.002"
"20210702","도심권","중구","28","18","0.033","0.022","0.4","0.003"
"20210702","도심권","종로구","23","16","0.039","0.013","0.4","0.004"
"20210702","도심권","용산구","26","17","0.032","0.014","0.3","0.002"
"20210702","서북권","은평구","19","13","0.042","0.012","0.3","0.003"
"20210702","서북권","서대문구","15","14","0.04","0.012","0.3","0.003"
"20210702","서북권","마포구","26","16","0.041","0.017","0.3","0.003"
"20210702","동북권","광진구","23","15","0.033","0.012","0.3","0.003"
"20210702","동북권","성동구","24","17","0.043","0.013","0.3","0.003"
"20210702","동북권","중랑구","24","15","0.036","0.014","0.3","0.002"
"20210702","동북권","동대문구","28","17","0.038","0.016","0.3","0.002"
"20210702","동북권","성북구","25","12","0.034","0.017","0.6","0.002"
"20210702","동북권","도봉구","25","11","0.033","0.01","0.3","0.003"
"20210702","동북권","강북구","25","17","0.033","0.01","0.3","0.002"
"20210702","동북권","노원구","24","16","0.03","0.014","0.4","0.003"
"20210702","서남권","강서구","27","18","0.038","0.034","0.5","0.003"
"20210702","서남권","구로구","21","9","0.037","0.02","0.3","0.003"
"20210702","서남권","영등포구","28","19","0.036","0.025","0.5","0.002"
"20210702","서남권","동작구","31","17","0.027","0.022","0.4","0.002"
"20210702","서남권","관악구","28","17","0.041","0.023","0.4","0.003"
"20210702","서남권","금천구","29","22","0.034","0.019","0.4","0.003"
"20210702","서남권","양천구","29","17","0.039","0.018","0.4","0.003"
"20210702","동남권","강남구","27","17","0.034","0.018","0.3","0.003"
"20210702","동남권","서초구","26","9","0.036","0.019","0.4","0.003"
"20210702","동남권","송파구","28","17","0.036","0.02","0.4","0.003"
